2019-11-20 00:00:00,988 INFO 29316 [egg-logrotator] agent logger reload: got log-reload message
2019-11-20 09:38:02,852 WARN 29316 [agent:development] reload worker because /Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/service/dbdo.js change
2019-11-20 09:38:02,648 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/service/dbdo.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":61924944,"size":551,"blocks":8,"atimeMs":1574213882000,"mtimeMs":1574213882000,"ctimeMs":1574213882000,"birthtimeMs":1574073902000,"atime":"2019-11-20T01:38:02.000Z","mtime":"2019-11-20T01:38:02.000Z","ctime":"2019-11-20T01:38:02.000Z","birthtime":"2019-11-18T10:45:02.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,632 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/favicon-16x16.png","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059519,"size":445,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,633 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/favicon-32x32.png","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059520,"size":1141,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,633 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/index.html","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059521,"size":1489,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,633 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/index.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059522,"size":813,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,689 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/index.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059522,"size":813,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,689 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/oauth2-redirect.html","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059523,"size":2388,"blocks":8,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,689 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-bundle.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059524,"size":1453783,"blocks":2840,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:38:06,689 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-bundle.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059525,"size":5663006,"blocks":11064,"atimeMs":1574213886000,"mtimeMs":1574213886000,"ctimeMs":1574213886000,"birthtimeMs":1574213886000,"atime":"2019-11-20T01:38:06.000Z","mtime":"2019-11-20T01:38:06.000Z","ctime":"2019-11-20T01:38:06.000Z","birthtime":"2019-11-20T01:38:06.000Z"},"remove":false,"isDirectory":false,"isFile":true}
